Year,Month,Length,LengthType,Sex,Special,MPA,Fishery Dependent
2011,August,23,cm,-999,-999,0,0
2011,August,24,cm,-999,-999,0,0
2011,August,25,cm,-999,-999,0,0
2011,August,24,cm,-999,-999,0,0
2011,August,25,cm,-999,-999,0,0
2011,August,25,cm,-999,-999,0,0
2011,August,25,cm,-999,-999,0,0
2011,August,22,cm,-999,-999,0,0
2011,August,31,cm,-999,-999,0,0
2011,August,26,cm,-999,-999,0,0
2011,August,24,cm,-999,-999,0,0
2011,August,26,cm,-999,-999,0,0
2011,August,24,cm,-999,-999,0,0
2011,August,25,cm,-999,-999,0,0
2011,August,25,cm,-999,-999,0,0
2011,August,25,cm,-999,-999,0,0
2011,August,24,cm,-999,-999,0,0
2011,August,26,cm,-999,-999,0,0
2011,August,25,cm,-999,-999,0,0
2011,August,27,cm,-999,-999,0,0
2011,August,24,cm,-999,-999,0,0
2011,August,26,cm,-999,-999,0,0
2011,August,23,cm,-999,-999,0,0
2011,August,24,cm,-999,-999,0,0
2011,August,24,cm,-999,-999,0,0
2011,August,23,cm,-999,-999,0,0
2011,August,24,cm,-999,-999,0,0
2011,August,25,cm,-999,-999,0,0
2011,August,23,cm,-999,-999,0,0
2011,August,26,cm,-999,-999,0,0
2011,August,25,cm,-999,-999,0,0
2011,August,22,cm,-999,-999,0,0
2011,August,26,cm,-999,-999,0,0
2011,August,24,cm,-999,-999,0,0
2011,August,25,cm,-999,-999,0,0
2011,August,26,cm,-999,-999,0,0
2011,August,26,cm,-999,-999,0,0
2011,August,25,cm,-999,-999,0,0
2011,August,28,cm,-999,-999,0,0
2011,August,25,cm,-999,-999,0,0
2011,August,27,cm,-999,-999,0,0
2011,August,25,cm,-999,-999,0,0
2011,August,25,cm,-999,-999,0,0
2011,August,25,cm,-999,-999,0,0
2011,August,24,cm,-999,-999,0,0
2011,August,23,cm,-999,-999,0,0
2011,August,25,cm,-999,-999,0,0
2011,August,24,cm,-999,-999,0,0
2011,August,31,cm,-999,-999,0,0
2011,September,32,cm,-999,-999,0,0
2011,August,27,cm,-999,-999,0,0
2011,September,31,cm,-999,-999,0,0
2011,September,22,cm,-999,-999,0,0
2011,September,27,cm,-999,-999,0,0
2011,September,23,cm,-999,-999,0,0
2011,September,21,cm,-999,-999,0,0
2011,September,29,cm,-999,-999,0,0
2011,September,21,cm,-999,-999,0,0
2011,September,25,cm,-999,-999,0,0
2011,September,31,cm,-999,-999,0,0
2011,September,27,cm,-999,-999,0,0
2011,September,30,cm,-999,-999,0,0
2011,September,23,cm,-999,-999,0,0
2011,September,23,cm,-999,-999,0,0
2011,September,31,cm,-999,-999,0,0
2011,September,22,cm,-999,-999,0,0
2011,September,28,cm,-999,-999,0,0
2011,September,18,cm,-999,-999,0,0
2011,September,25,cm,-999,-999,0,0
2011,September,22,cm,-999,-999,0,0
2011,September,24,cm,-999,-999,0,0
2011,September,24,cm,-999,-999,0,0
2011,September,22,cm,-999,-999,0,0
2011,September,22,cm,-999,-999,0,0
2011,September,21,cm,-999,-999,0,0
2011,September,20,cm,-999,-999,0,0
2011,September,20,cm,-999,-999,0,0
2011,September,23,cm,-999,-999,0,0
2011,September,23,cm,-999,-999,0,0
2011,September,20,cm,-999,-999,0,0
2011,September,32,cm,-999,-999,0,0
2011,September,25,cm,-999,-999,0,0
2011,September,34,cm,-999,-999,0,0
2011,September,29,cm,-999,-999,0,0
2011,September,27,cm,-999,-999,0,0
2011,September,26,cm,-999,-999,0,0
2011,September,19,cm,-999,-999,0,0
2011,September,25,cm,-999,-999,0,0
2011,September,26,cm,-999,-999,0,0
2011,September,26,cm,-999,-999,0,0
2011,September,24,cm,-999,-999,0,0
2011,September,27,cm,-999,-999,0,0
2011,September,27,cm,-999,-999,0,0
2011,September,25,cm,-999,-999,0,0
2011,September,27,cm,-999,-999,0,0
2011,September,26,cm,-999,-999,0,0
2011,September,24,cm,-999,-999,0,0
2011,September,28,cm,-999,-999,0,0
2011,September,22,cm,-999,-999,0,0
2011,September,27,cm,-999,-999,0,0
2011,September,27,cm,-999,-999,0,0
2011,September,26,cm,-999,-999,0,0
2011,September,26,cm,-999,-999,0,0
2011,September,24,cm,-999,-999,0,0
2011,September,31,cm,-999,-999,0,0
2011,September,24,cm,-999,-999,0,0
2011,September,23,cm,-999,-999,0,0
2011,September,24,cm,-999,-999,0,0
2011,September,23,cm,-999,-999,0,0
2011,September,21,cm,-999,-999,0,0
2011,September,27,cm,-999,-999,0,0
2011,September,30,cm,-999,-999,0,0
2011,September,29,cm,-999,-999,0,0
2011,September,29,cm,-999,-999,0,0
2011,September,25,cm,-999,-999,0,0
2011,September,27,cm,-999,-999,0,0
2011,September,29,cm,-999,-999,0,0
2011,September,28,cm,-999,-999,0,0
2011,September,28,cm,-999,-999,0,0
2011,September,28,cm,-999,-999,0,0
2011,September,28,cm,-999,-999,0,0
2011,September,26,cm,-999,-999,0,0
2011,September,28,cm,-999,-999,0,0
2011,September,27,cm,-999,-999,0,0
2011,September,27,cm,-999,-999,0,0
2011,September,29,cm,-999,-999,0,0
2011,September,25,cm,-999,-999,0,0
2011,September,28,cm,-999,-999,0,0
2011,September,28,cm,-999,-999,0,0
2011,September,26,cm,-999,-999,0,0
2011,September,28,cm,-999,-999,0,0
2011,September,22,cm,-999,-999,0,0
2011,September,29,cm,-999,-999,0,0
2011,September,27,cm,-999,-999,0,0
2011,September,21,cm,-999,-999,0,0
2011,September,29,cm,-999,-999,0,0
2011,September,30,cm,-999,-999,0,0
2011,September,26,cm,-999,-999,0,0
2011,September,27,cm,-999,-999,0,0
2011,September,28,cm,-999,-999,0,0
2011,September,27,cm,-999,-999,0,0
2011,September,27,cm,-999,-999,0,0
2011,September,28,cm,-999,-999,0,0
2011,September,30,cm,-999,-999,0,0
2011,September,29,cm,-999,-999,0,0
2011,September,25,cm,-999,-999,0,0
2011,September,27,cm,-999,-999,0,0
2011,September,27,cm,-999,-999,0,0
2011,September,28,cm,-999,-999,0,0
2011,September,27,cm,-999,-999,0,0
2011,September,27,cm,-999,-999,0,0
2011,September,27,cm,-999,-999,0,0
2011,September,28,cm,-999,-999,0,0
2011,September,24,cm,-999,-999,0,0
2011,September,28,cm,-999,-999,0,0
2011,September,27,cm,-999,-999,0,0
2011,September,28,cm,-999,-999,0,0
2011,September,28,cm,-999,-999,0,0
2011,September,29,cm,-999,-999,0,0
2011,September,20,cm,-999,-999,0,0
2011,September,28,cm,-999,-999,0,0
2011,September,27,cm,-999,-999,0,0
2011,September,27,cm,-999,-999,0,0
2011,September,28,cm,-999,-999,0,0
2011,September,27,cm,-999,-999,0,0
2011,September,28,cm,-999,-999,0,0
2011,September,29,cm,-999,-999,0,0
2011,September,26,cm,-999,-999,0,0
2011,September,27,cm,-999,-999,1,0
2011,September,27,cm,-999,-999,1,0
2011,September,35,cm,-999,-999,1,0
2011,September,28,cm,-999,-999,1,0
2011,September,28,cm,-999,-999,1,0
2011,September,26,cm,-999,-999,1,0
2011,September,25,cm,-999,-999,1,0
2011,September,24,cm,-999,-999,1,0
2011,September,35,cm,-999,-999,1,0
2011,September,34,cm,-999,-999,1,0
2011,September,21,cm,-999,-999,1,0
2011,September,37,cm,-999,-999,1,0
2011,September,27,cm,-999,-999,1,0
2011,September,28,cm,-999,-999,1,0
2011,September,36,cm,-999,-999,1,0
2011,September,31,cm,-999,-999,1,0
2011,September,27,cm,-999,-999,1,0
2011,September,36,cm,-999,-999,1,0
2011,September,33,cm,-999,-999,1,0
2011,September,24,cm,-999,-999,0,0
2011,September,27,cm,-999,-999,0,0
2011,September,23,cm,-999,-999,0,0
2011,September,23,cm,-999,-999,0,0
2011,September,24,cm,-999,-999,0,0
2011,September,22,cm,-999,-999,0,0
2011,September,32,cm,-999,-999,0,0
2011,September,23,cm,-999,-999,0,0
2011,September,23,cm,-999,-999,0,0
2011,September,30,cm,-999,-999,0,0
2011,September,23,cm,-999,-999,0,0
2011,September,26,cm,-999,-999,0,0
2011,September,27,cm,-999,-999,0,0
2011,September,24,cm,-999,-999,0,0
2011,September,25,cm,-999,-999,0,0
2011,September,27,cm,-999,-999,0,0
2011,September,27,cm,-999,-999,0,0
2011,September,25,cm,-999,-999,0,0
2011,September,26,cm,-999,-999,0,0
2011,September,25,cm,-999,-999,0,0
2011,September,26,cm,-999,-999,0,0
2011,September,24,cm,-999,-999,0,0
2011,September,25,cm,-999,-999,0,0
2011,September,25,cm,-999,-999,0,0
2011,September,30,cm,-999,-999,0,0
2011,September,29,cm,-999,-999,0,0
2011,September,25,cm,-999,-999,0,0
2011,September,26,cm,-999,-999,0,0
2011,September,26,cm,-999,-999,0,0
2011,September,23,cm,-999,-999,0,0
2011,September,25,cm,-999,-999,0,0
2011,September,23,cm,-999,-999,0,0
2011,September,24,cm,-999,-999,0,0
2011,September,23,cm,-999,-999,0,0
2011,September,24,cm,-999,-999,0,0
2011,September,27,cm,-999,-999,0,0
2011,September,24,cm,-999,-999,0,0
2011,September,27,cm,-999,-999,0,0
2011,September,24,cm,-999,-999,0,0
2011,September,25,cm,-999,-999,0,0
2011,September,24,cm,-999,-999,0,0
2011,September,26,cm,-999,-999,0,0
2011,September,27,cm,-999,-999,0,0
2011,September,29,cm,-999,-999,0,0
2011,September,25,cm,-999,-999,0,0
2011,September,24,cm,-999,-999,0,0
2011,September,26,cm,-999,-999,0,0
2011,September,23,cm,-999,-999,0,0
2011,September,26,cm,-999,-999,0,0
2011,September,25,cm,-999,-999,0,0
2011,September,26,cm,-999,-999,0,0
2011,September,21,cm,-999,-999,0,0
2011,September,24,cm,-999,-999,0,0
2011,September,26,cm,-999,-999,0,0
2011,September,25,cm,-999,-999,0,0
2011,September,25,cm,-999,-999,0,0
2011,September,25,cm,-999,-999,0,0
2011,September,26,cm,-999,-999,0,0
2011,September,26,cm,-999,-999,0,0
2011,September,26,cm,-999,-999,0,0
2011,September,26,cm,-999,-999,0,0
2011,September,29,cm,-999,-999,0,0
2011,September,34,cm,-999,-999,0,0
2011,September,25,cm,-999,-999,0,0
2011,September,25,cm,-999,-999,0,0
2011,September,22,cm,-999,-999,0,0
2011,September,24,cm,-999,-999,0,0
2011,September,26,cm,-999,-999,0,0
2011,September,26,cm,-999,-999,0,0
2011,September,25,cm,-999,-999,0,0
2011,September,23,cm,-999,-999,0,0
2011,September,24,cm,-999,-999,0,0
2011,September,23,cm,-999,-999,0,0
2011,September,26,cm,-999,-999,0,0
2011,September,21,cm,-999,-999,0,0
2011,September,25,cm,-999,-999,0,0
2011,September,24,cm,-999,-999,0,0
2011,September,32,cm,-999,-999,0,0
2011,September,17,cm,-999,-999,0,0
2011,September,26,cm,-999,-999,0,0
2011,September,25,cm,-999,-999,0,0
2011,September,31,cm,-999,-999,0,0
2011,September,26,cm,-999,-999,0,0
2011,September,24,cm,-999,-999,0,0
2011,September,26,cm,-999,-999,0,0
2011,September,27,cm,-999,-999,0,0
2011,September,24,cm,-999,-999,0,0
2011,September,33,cm,-999,-999,0,0
2011,September,27,cm,-999,-999,0,0
2011,September,23,cm,-999,-999,0,0
2011,September,23,cm,-999,-999,0,0
2011,September,25,cm,-999,-999,0,0
2011,September,27,cm,-999,-999,0,0
2011,September,26,cm,-999,-999,0,0
2011,September,23,cm,-999,-999,0,0
2011,September,24,cm,-999,-999,0,0
2011,September,25,cm,-999,-999,0,0
2011,September,27,cm,-999,-999,0,0
2011,September,28,cm,-999,-999,0,0
2011,September,27,cm,-999,-999,0,0
2011,September,30,cm,-999,-999,0,0
2011,September,25,cm,-999,-999,0,0
2011,September,24,cm,-999,-999,0,0
2011,September,23,cm,-999,-999,0,0
2011,September,26,cm,-999,-999,0,0
2011,September,26,cm,-999,-999,0,0
2011,September,25,cm,-999,-999,0,0
2011,September,31,cm,-999,-999,1,0
2011,September,28,cm,-999,-999,1,0
2011,September,28,cm,-999,-999,1,0
2011,September,36,cm,-999,-999,1,0
2011,September,21,cm,-999,-999,1,0
2011,September,29,cm,-999,-999,1,0
2011,September,28,cm,-999,-999,1,0
2011,September,24,cm,-999,-999,1,0
2011,September,27,cm,-999,-999,1,0
2011,September,32,cm,-999,-999,1,0
2011,September,30,cm,-999,-999,1,0
2011,September,36,cm,-999,-999,1,0
2011,September,31,cm,-999,-999,1,0
2011,September,26,cm,-999,-999,1,0
2011,September,29,cm,-999,-999,1,0
2011,September,30,cm,-999,-999,1,0
2011,September,30,cm,-999,-999,1,0
2011,September,28,cm,-999,-999,1,0
2011,September,30,cm,-999,-999,0,0
2011,September,22,cm,-999,-999,0,0
2011,September,24,cm,-999,-999,0,0
2011,September,26,cm,-999,-999,1,0
2011,September,27,cm,-999,-999,1,0
2011,September,26,cm,-999,-999,1,0
2011,September,25,cm,-999,-999,1,0
2011,September,28,cm,-999,-999,1,0
2011,September,27,cm,-999,-999,1,0
2011,September,27,cm,-999,-999,1,0
2011,September,28,cm,-999,-999,1,0
2011,September,25,cm,-999,-999,1,0
2011,September,26,cm,-999,-999,1,0
2011,September,27,cm,-999,-999,1,0
2011,September,30,cm,-999,-999,0,0
2011,October,29,cm,-999,-999,1,0
2011,October,29,cm,-999,-999,1,0
2011,October,26,cm,-999,-999,1,0
2011,October,32,cm,-999,-999,1,0
2011,October,27,cm,-999,-999,1,0
2011,October,31,cm,-999,-999,1,0
2011,October,31,cm,-999,-999,1,0
2011,October,29,cm,-999,-999,1,0
2011,October,31,cm,-999,-999,1,0
2011,October,29,cm,-999,-999,1,0
2011,October,28,cm,-999,-999,1,0
2011,October,29,cm,-999,-999,1,0
2011,October,27,cm,-999,-999,1,0
2011,October,27,cm,-999,-999,1,0
2011,October,27,cm,-999,-999,1,0
2011,October,25,cm,-999,-999,1,0
2011,October,24,cm,-999,-999,1,0
2011,October,28,cm,-999,-999,1,0
2011,October,25,cm,-999,-999,1,0
2011,October,27,cm,-999,-999,1,0
2011,October,41,cm,-999,-999,1,0
2011,October,20,cm,-999,-999,1,0
2011,October,37,cm,-999,-999,1,0
2011,October,28,cm,-999,-999,1,0
2011,October,29,cm,-999,-999,1,0
2011,October,25,cm,-999,-999,1,0
2011,October,30,cm,-999,-999,1,0
2011,October,36,cm,-999,-999,1,0
2011,October,27,cm,-999,-999,1,0
2011,October,29,cm,-999,-999,1,0
2011,October,35,cm,-999,-999,1,0
2011,October,30,cm,-999,-999,1,0
2011,October,33,cm,-999,-999,1,0
2011,October,28,cm,-999,-999,1,0
2011,October,25,cm,-999,-999,1,0
2011,October,28,cm,-999,-999,1,0
2011,October,26,cm,-999,-999,1,0
2011,October,23,cm,-999,-999,1,0
2011,October,31,cm,-999,-999,1,0
2011,October,27,cm,-999,-999,1,0
2011,October,22,cm,-999,-999,1,0
2011,October,23,cm,-999,-999,1,0
2011,October,33,cm,-999,-999,1,0
2011,October,33,cm,-999,-999,1,0
2011,October,32,cm,-999,-999,1,0
2011,October,27,cm,-999,-999,1,0
2011,October,26,cm,-999,-999,1,0
2011,October,26,cm,-999,-999,1,0
2011,October,25,cm,-999,-999,1,0
2011,October,26,cm,-999,-999,1,0
2011,October,25,cm,-999,-999,1,0
2011,October,24,cm,-999,-999,1,0
2011,October,27,cm,-999,-999,1,0
2011,October,24,cm,-999,-999,1,0
2011,October,26,cm,-999,-999,1,0
2011,October,33,cm,-999,-999,1,0
2011,October,26,cm,-999,-999,1,0
2011,October,32,cm,-999,-999,1,0
2011,October,30,cm,-999,-999,1,0
2011,October,32,cm,-999,-999,1,0
2011,October,27,cm,-999,-999,1,0
2011,October,23,cm,-999,-999,1,0
2011,October,29,cm,-999,-999,1,0
2011,October,26,cm,-999,-999,1,0
2011,October,25,cm,-999,-999,1,0
2011,October,24,cm,-999,-999,1,0
2011,October,25,cm,-999,-999,1,0
2011,October,33,cm,-999,-999,1,0
2011,October,32,cm,-999,-999,1,0
2011,October,31,cm,-999,-999,1,0
2011,October,29,cm,-999,-999,1,0
2011,October,34,cm,-999,-999,1,0
2011,October,23,cm,-999,-999,1,0
2011,October,25,cm,-999,-999,1,0
2011,October,25,cm,-999,-999,1,0
2011,October,24,cm,-999,-999,1,0
2011,October,23,cm,-999,-999,1,0
2011,October,25,cm,-999,-999,1,0
2011,October,26,cm,-999,-999,1,0
2011,October,25,cm,-999,-999,1,0
2011,October,27,cm,-999,-999,1,0
2011,October,23,cm,-999,-999,1,0
2011,October,24,cm,-999,-999,1,0
2011,October,35,cm,-999,-999,1,0
2011,October,32,cm,-999,-999,1,0
2011,October,33,cm,-999,-999,1,0
2011,October,30,cm,-999,-999,1,0
2011,October,36,cm,-999,-999,1,0
2011,October,26,cm,-999,-999,1,0
2011,October,30,cm,-999,-999,1,0
2011,October,24,cm,-999,-999,1,0
2011,October,24,cm,-999,-999,1,0
2011,July,26,cm,-999,-999,0,0
2011,July,27,cm,-999,-999,0,0
2011,July,29,cm,-999,-999,0,0
2011,July,27,cm,-999,-999,0,0
2011,July,30,cm,-999,-999,0,0
2011,July,23,cm,-999,-999,0,0
2011,July,30,cm,-999,-999,0,0
2011,July,30,cm,-999,-999,0,0
2011,July,32,cm,-999,-999,0,0
2011,July,30,cm,-999,-999,0,0
2011,July,33,cm,-999,-999,0,0
2011,July,32,cm,-999,-999,0,0
2011,July,33,cm,-999,-999,0,0
2011,July,31,cm,-999,-999,0,0
2011,July,33,cm,-999,-999,0,0
2011,July,31,cm,-999,-999,0,0
2011,July,30,cm,-999,-999,0,0
2011,July,30,cm,-999,-999,0,0
2011,July,29,cm,-999,-999,0,0
2011,July,32,cm,-999,-999,0,0
2011,July,31,cm,-999,-999,1,0
2011,July,29,cm,-999,-999,1,0
2011,August,31,cm,-999,-999,0,0
2011,August,26,cm,-999,-999,0,0
2011,August,38,cm,-999,-999,0,0
2011,August,36,cm,-999,-999,0,0
2011,August,32,cm,-999,-999,0,0
2011,August,33,cm,-999,-999,0,0
2011,August,29,cm,-999,-999,0,0
2011,August,30,cm,-999,-999,0,0
2011,August,34,cm,-999,-999,0,0
2011,August,30,cm,-999,-999,0,0
2011,August,31,cm,-999,-999,0,0
2011,August,29,cm,-999,-999,0,0
2011,August,29,cm,-999,-999,0,0
2011,August,32,cm,-999,-999,0,0
2011,August,27,cm,-999,-999,0,0
2011,August,25,cm,-999,-999,0,0
2011,August,31,cm,-999,-999,1,0
2011,August,31,cm,-999,-999,1,0
2011,August,31,cm,-999,-999,1,0
2011,August,25,cm,-999,-999,1,0
2011,August,30,cm,-999,-999,0,0
2011,August,23,cm,-999,-999,0,0
2011,August,24,cm,-999,-999,0,0
2011,August,28,cm,-999,-999,0,0
2011,August,30,cm,-999,-999,0,0
2011,August,29,cm,-999,-999,0,0
2011,August,31,cm,-999,-999,0,0
2011,August,29,cm,-999,-999,0,0
2011,August,23,cm,-999,-999,0,0
2011,August,28,cm,-999,-999,0,0
2011,August,31,cm,-999,-999,0,0
2011,August,34,cm,-999,-999,0,0
2011,August,31,cm,-999,-999,0,0
2011,August,32,cm,-999,-999,0,0
2011,August,32,cm,-999,-999,0,0
2011,August,29,cm,-999,-999,0,0
2011,August,30,cm,-999,-999,0,0
2011,August,33,cm,-999,-999,0,0
2011,August,31,cm,-999,-999,0,0
2011,August,30,cm,-999,-999,0,0
2011,August,29,cm,-999,-999,0,0
2011,August,28,cm,-999,-999,0,0
2011,September,34,cm,-999,-999,1,0
2011,September,27,cm,-999,-999,1,0
2011,September,31,cm,-999,-999,0,0
2011,September,29,cm,-999,-999,0,0
2011,September,29,cm,-999,-999,0,0
2011,September,30,cm,-999,-999,0,0
2011,September,29,cm,-999,-999,0,0
2011,September,28,cm,-999,-999,0,0
2011,September,29,cm,-999,-999,0,0
2011,September,31,cm,-999,-999,0,0
2011,September,29,cm,-999,-999,0,0
2011,September,31,cm,-999,-999,0,0
2011,September,29,cm,-999,-999,0,0
2011,September,25,cm,-999,-999,0,0
2011,September,27,cm,-999,-999,0,0
2011,September,32,cm,-999,-999,0,0
2011,September,33,cm,-999,-999,1,0
2011,September,34,cm,-999,-999,1,0
2011,September,32,cm,-999,-999,1,0
2011,September,31,cm,-999,-999,1,0
2011,September,30,cm,-999,-999,1,0
2011,September,31,cm,-999,-999,1,0
2011,September,31,cm,-999,-999,1,0
2011,September,34,cm,-999,-999,1,0
2011,September,26,cm,-999,-999,1,0
2011,September,34,cm,-999,-999,1,0
2011,September,32,cm,-999,-999,1,0
2011,September,32,cm,-999,-999,1,0
2011,September,32,cm,-999,-999,1,0
2012,September,30,cm,-999,-999,1,0
2012,August,31,cm,-999,-999,0,0
2012,August,32,cm,-999,-999,1,0
2012,August,31,cm,-999,-999,1,0
2012,August,31,cm,-999,-999,1,0
2012,August,32,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,32,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,26,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,32,cm,-999,-999,1,0
2012,August,29,cm,-999,-999,1,0
2012,August,30,cm,-999,-999,1,0
2012,August,32,cm,-999,-999,1,0
2012,August,33,cm,-999,-999,1,0
2012,August,30,cm,-999,-999,1,0
2012,August,29,cm,-999,-999,1,0
2012,August,29,cm,-999,-999,1,0
2012,August,31,cm,-999,-999,1,0
2012,August,30,cm,-999,-999,1,0
2012,August,31,cm,-999,-999,1,0
2012,August,27,cm,-999,-999,1,0
2012,August,31,cm,-999,-999,1,0
2012,August,33,cm,-999,-999,1,0
2012,August,27,cm,-999,-999,1,0
2012,August,31,cm,-999,-999,1,0
2012,August,31,cm,-999,-999,1,0
2012,August,32,cm,-999,-999,1,0
2012,August,30,cm,-999,-999,1,0
2012,August,29,cm,-999,-999,1,0
2012,August,28,cm,-999,-999,1,0
2012,August,29,cm,-999,-999,1,0
2012,August,28,cm,-999,-999,1,0
2012,August,30,cm,-999,-999,1,0
2012,August,26,cm,-999,-999,1,0
2012,August,33,cm,-999,-999,1,0
2012,August,34,cm,-999,-999,1,0
2012,August,27,cm,-999,-999,1,0
2012,August,28,cm,-999,-999,1,0
2012,August,35,cm,-999,-999,1,0
2012,August,30,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,34,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,33,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,1,0
2012,August,26,cm,-999,-999,1,0
2012,August,29,cm,-999,-999,1,0
2012,August,32,cm,-999,-999,1,0
2012,August,30,cm,-999,-999,1,0
2012,August,35,cm,-999,-999,1,0
2012,August,30,cm,-999,-999,1,0
2012,August,29,cm,-999,-999,1,0
2012,August,30,cm,-999,-999,1,0
2012,August,33,cm,-999,-999,1,0
2012,August,27,cm,-999,-999,1,0
2012,August,28,cm,-999,-999,1,0
2012,August,30,cm,-999,-999,1,0
2012,August,22,cm,-999,-999,1,0
2012,August,28,cm,-999,-999,1,0
2012,August,31,cm,-999,-999,1,0
2012,August,32,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,33,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,1,0
2012,August,27,cm,-999,-999,1,0
2012,August,31,cm,-999,-999,1,0
2012,August,29,cm,-999,-999,1,0
2012,August,31,cm,-999,-999,1,0
2012,August,32,cm,-999,-999,1,0
2012,August,29,cm,-999,-999,1,0
2012,August,31,cm,-999,-999,1,0
2012,August,31,cm,-999,-999,1,0
2012,August,31,cm,-999,-999,1,0
2012,August,31,cm,-999,-999,1,0
2012,August,29,cm,-999,-999,1,0
2012,August,29,cm,-999,-999,1,0
2012,August,29,cm,-999,-999,1,0
2012,August,31,cm,-999,-999,1,0
2012,August,37,cm,-999,-999,1,0
2012,August,30,cm,-999,-999,1,0
2012,August,31,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,23,cm,-999,-999,0,0
2012,August,26,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,24,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,26,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,32,cm,-999,-999,0,0
2012,August,26,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,26,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,33,cm,-999,-999,0,0
2012,August,26,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,26,cm,-999,-999,0,0
2012,August,26,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,26,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
